client_id,birth_number,district_id,age,gender
5531,790515,4,21,male
5539,350605,74,65,male
5563,760101,1,24,male
5565,666222,3,34,female
5574,705912,9,30,female
5579,510216,77,49,male
5580,525301,77,48,female
5606,800806,4,20,male
5617,585801,56,42,female
5618,535322,63,47,female
5642,576104,70,43,female
5684,555302,8,45,female
5699,501008,73,50,male
5701,596122,2,41,female
5704,756009,66,25,female
5722,596007,64,41,female
5727,530224,54,47,male
5736,530516,1,47,male
5753,480523,39,52,male
5760,480508,66,52,male
5761,415511,66,59,female
5774,605115,46,40,female
5775,550310,46,45,male
5788,620504,72,38,male
5801,796210,26,21,female
5826,680909,15,32,male
5827,755128,15,25,female
5858,520717,52,48,male
5859,455129,52,55,female
5860,640422,47,36,male
5866,785403,67,22,female
5873,795406,5,21,female
5911,351003,14,65,male
5928,705910,42,30,female
5965,510410,50,49,male
5977,790531,43,21,male
5978,445127,33,56,female
6001,370501,60,63,male
6015,731121,54,27,male
6033,660527,1,34,male
6034,390815,20,61,male
6039,585703,1,42,female
6040,630410,1,37,male
6042,631012,53,37,male
6052,490406,40,51,male
6067,505313,70,50,female
6077,805430,54,20,female
6112,586228,43,42,female
6114,405215,66,60,female
6115,536225,13,47,female
6122,685216,6,32,female
6144,566219,54,44,female
6175,640517,72,36,male
6178,406015,1,60,female
6183,631116,1,37,male
6185,485305,58,52,female
6186,520527,58,48,male
6191,521224,74,48,male
6196,430309,68,57,male
6235,400404,5,60,male
6255,465101,54,54,female
6256,410521,54,59,male
6257,425820,75,58,female
6272,421010,1,58,male
6275,561230,13,44,male
6299,360809,1,64,male
6301,495308,55,51,female
6317,575127,77,43,female
6318,500305,77,50,male
6342,540604,8,46,male
6349,721203,72,28,male
6359,760706,64,24,male
6363,736020,4,27,female
6366,660221,49,34,male
6367,700428,44,30,male
6383,700107,15,30,male
6391,520130,34,48,male
6408,560629,47,44,male
6417,500107,40,50,male
6422,600923,28,40,male
6452,420717,64,58,male
6468,440223,70,56,male
6469,530316,4,47,male
6473,405930,76,60,female
6474,341130,76,66,male
6478,510520,3,49,male
6481,586224,1,42,female
6485,625521,48,38,female
6499,630201,44,37,male
6501,701104,1,30,male
6511,530807,47,47,male
6544,740804,66,26,male
6545,785909,66,22,female
6546,635822,1,37,female
6551,485812,24,52,female
6552,550221,71,45,male
6567,786121,5,22,female
6571,715324,72,29,female
6604,480726,72,52,male
6610,540603,57,46,male
6616,530618,1,47,male
6619,436218,43,57,female
6644,595906,1,41,female
6691,421015,43,58,male
6698,525713,43,48,female
6729,571227,15,43,male
6731,431126,13,57,male
6749,435929,9,57,female
6750,460604,9,54,male
6753,620523,15,38,male
6764,440412,19,56,male
6789,790326,57,21,male
6798,485803,61,52,female
6803,806207,5,20,female
6804,810607,5,19,male
6827,690428,59,31,male
6829,636224,10,37,female
6844,715905,53,29,female
6886,425313,66,58,female
6892,515322,1,49,female
6893,440114,1,56,male
6895,710624,42,29,male
6906,490925,64,51,male
6922,395427,14,61,female
6924,670823,17,33,male
6936,595227,52,41,female
6944,700313,43,30,male
6946,705129,74,30,female
6967,531217,44,47,male
6978,650405,38,35,male
6987,680129,1,32,male
7010,670630,70,33,male
7011,615414,70,39,female
7043,400630,77,60,male
7065,715707,5,29,female
7100,615923,30,39,female
7102,675720,75,33,female
7112,610624,76,39,male
7127,570929,3,43,male
7150,635916,45,37,female
7166,640513,15,36,male
7186,445601,27,56,female
7195,620911,50,38,male
7234,650804,28,35,male
7241,575906,57,43,female
7286,705210,47,30,female
7291,406202,77,60,female
7299,380916,1,62,male
7311,490518,56,51,male
7324,635318,1,37,female
7325,750124,24,25,male
7327,590522,49,41,male
7339,745228,19,26,female
7348,776026,6,23,female
7366,735412,29,27,female
7390,371104,1,63,male
7411,635125,54,37,female
7412,551017,54,45,male
7422,581126,74,42,male
7423,645908,74,36,female
7434,425404,34,58,female
7435,575416,67,43,female
7521,605209,74,40,female
7567,370315,5,63,male
7576,620710,38,38,male
7586,735128,56,27,female
7594,495407,64,51,female
7614,770305,64,23,male
7632,480111,1,52,male
7672,530405,26,47,male
7678,620407,3,38,male
7683,460401,12,54,male
7723,665614,48,34,female
7724,680223,48,32,male
7727,585613,31,42,female
7753,785923,70,22,female
7765,585224,1,42,female
7772,766230,1,24,female
7787,510710,34,49,male
7796,755927,50,25,female
7797,700730,50,30,male
7800,575830,16,43,female
7814,765106,61,24,female
7815,465119,4,54,female
7843,660511,6,34,male
7855,645130,7,36,female
7862,651017,74,35,male
7863,590312,72,41,male
7864,351214,34,65,male
7914,666024,38,34,female
7959,785629,1,22,female
7970,671120,74,33,male
7980,760808,16,24,male
8013,420622,43,58,male
8030,670719,1,33,male
8064,666129,54,34,female
8074,581007,61,42,male
8076,505727,16,50,female
8089,650406,35,35,male
8091,710210,5,29,male
8096,796102,38,21,female
8105,630312,72,37,male
8130,765508,62,24,female
8200,445531,1,56,female
8217,780802,69,22,male
8276,795608,43,21,female
8287,360926,14,64,male
8295,515123,15,49,female
8327,455831,48,55,female
8333,660201,60,34,male
8342,790730,76,21,male
8356,690904,3,31,male
8359,791206,74,21,male
8362,755915,74,25,female
8366,605521,41,40,female
8392,665508,36,34,female
8393,660506,36,34,male
8432,685106,38,32,female
8433,610911,38,39,male
8463,470904,75,53,male
8489,526227,75,48,female
8502,430419,51,57,male
8506,796225,69,21,female
8510,470524,55,53,male
8548,455510,57,55,female
8568,716203,1,29,female
8571,351026,54,65,male
8598,576231,46,43,female
8610,485502,55,52,female
8611,481026,55,52,male
8615,395413,12,61,female
8636,416112,71,59,female
8661,545511,1,46,female
8666,715828,7,29,female
8667,675212,77,33,female
8670,435107,5,57,female
8677,550814,49,45,male
8678,625712,49,38,female
8692,535707,71,47,female
8726,530810,10,47,male
8737,485411,17,52,female
8738,480710,17,52,male
8764,405707,70,60,female
8777,535411,11,47,female
9173,450204,1,55,male
9174,406009,1,60,female
9196,395423,21,61,female
9202,620209,68,38,male
9217,405130,19,60,female
9226,396225,64,61,female
9231,725924,29,28,female
9236,565507,31,44,female
9250,630114,1,37,male
9273,555826,39,45,female
9274,580405,39,42,male
9276,461106,4,54,male
9313,605417,9,40,female
9316,586026,63,42,female
9340,670822,54,33,male
9346,721210,43,28,male
9362,735719,56,27,female
9366,750626,72,25,male
9370,751220,59,25,male
9403,740322,16,26,male
9417,490308,21,51,male
9418,500410,1,50,male
9419,506109,1,50,female
9427,706109,62,30,female
9428,650509,62,35,male
9433,455322,72,55,female
9450,436011,68,57,female
9451,420505,68,58,male
9456,416207,40,59,female
9457,780926,46,22,male
9458,736121,46,27,female
9505,580821,1,42,male
9546,556102,50,45,female
9555,475515,13,53,female
9569,505718,19,50,female
9582,425414,2,58,female
9593,685128,74,32,female
9606,490216,52,51,male
9611,580527,23,42,male
9616,620919,74,38,male
9641,450126,64,55,male
9642,375903,64,63,female
9663,450924,19,55,male
9664,446113,19,56,female
9670,480504,38,52,male
9675,705219,60,30,female
9680,770821,36,23,male
9702,516116,33,49,female
9715,776130,35,23,female
9717,526110,52,48,female
9718,590203,52,41,male
9721,541205,34,46,male
9755,515605,23,49,female
9760,690217,27,31,male
9775,600623,70,40,male
9776,615305,70,39,female
9798,505302,69,50,female
9820,685121,59,32,female
9833,640921,51,36,male
9834,605317,51,40,female
9844,450803,55,55,male
9845,435615,55,57,female
9846,675701,54,33,female
9872,675317,9,33,female
9880,706210,10,30,female
9914,421208,36,58,male
9915,670710,27,33,male
9929,675719,47,33,female
9930,720623,9,28,male
9933,411015,74,59,male
9945,685414,31,32,female
9946,600420,31,40,male
9973,456003,24,55,female
9987,505619,73,50,female
9995,580707,54,42,male
9997,620607,67,38,male
10023,735320,59,27,female
10040,686030,37,32,female
10041,680417,37,32,male
10043,651029,45,35,male
10046,465917,5,54,female
10066,635523,64,37,female
10070,740423,9,26,male
10075,640701,48,36,male
10076,696225,26,31,female
10077,730627,26,27,male
10090,805314,29,20,female
10095,765206,1,24,female
10096,780105,1,22,male
10145,655725,4,35,female
10159,380106,50,62,male
10198,760524,31,24,male
10199,795813,31,21,female
10200,805216,13,20,female
10201,851019,13,15,male
10209,751027,59,25,male
10269,405511,70,60,female
10273,585927,51,42,female
10274,561011,51,44,male
10275,705125,77,30,female
10276,761116,77,24,male
10282,790619,1,21,male
10287,625903,48,38,female
10288,590607,48,41,male
10303,620405,64,38,male
10350,615914,29,39,female
10351,581110,29,42,male
10355,765710,14,24,female
10382,655217,20,35,female
10389,435815,20,57,female
10459,645809,17,36,female
10475,485828,51,52,female
10476,501204,51,50,male
10479,556020,2,45,female
10492,371111,70,63,male
10510,455126,23,55,female
10511,500115,23,50,male
10517,805912,54,20,female
10528,525216,47,48,female
10543,455223,14,55,female
10555,351215,1,65,male
10563,490107,68,51,male
10564,545319,68,46,female
10566,426109,74,58,female
10636,710803,64,29,male
10639,540129,2,46,male
10654,625716,46,38,female
10662,495825,60,51,female
10702,380503,17,62,male
10703,435428,17,57,female
10714,465331,66,54,female
10746,710804,53,29,male
10777,805127,70,20,female
10778,760319,70,24,male
10798,805323,1,20,female
10813,795513,1,21,female
10818,720804,64,28,male
10828,576123,1,43,female
10912,630109,15,37,male
10960,420220,28,58,male
10963,440615,1,56,male
10987,616003,62,39,female
10988,640613,62,36,male
10997,725206,1,28,female
10998,671219,1,33,male
11004,471116,63,53,male
11008,695519,51,31,female
11034,720219,1,28,male
11050,575504,70,43,female
11063,556104,64,45,female
11064,530709,64,47,male
11083,531017,61,47,male
11093,590129,40,41,male
11105,575201,70,43,female
11114,520726,1,48,male
11121,715410,72,29,female
11122,790610,72,21,male
11123,480129,47,52,male
11126,655122,1,35,female
11130,615408,1,39,female
11131,570726,1,43,male
11136,445727,3,56,female
11147,725712,5,28,female
11149,650714,43,35,male
11195,531205,58,47,male
11208,575305,10,43,female
11250,465923,26,54,female
11252,656208,32,35,female
11266,380925,9,62,male
11267,365826,9,64,female
11271,371208,18,63,male
11274,690414,64,31,male
11275,635418,64,37,female
11286,406127,56,60,female
11304,606020,28,40,female
11314,360602,45,64,male
11319,425414,1,58,female
11327,471021,72,53,male
11329,615131,69,39,female
11331,446214,70,56,female
11337,690403,29,31,male
11359,720820,11,28,male
11360,725419,11,28,female
11362,665111,51,34,female
11371,416104,37,59,female
11372,610928,11,39,male
11379,520528,74,48,male
11380,515406,74,49,female
11381,795726,57,21,female
11405,645729,68,36,female
11406,701115,68,30,male
11409,805502,32,20,female
11461,740708,70,26,male
11491,585516,36,42,female
11497,595717,11,41,female
11516,381109,59,62,male
11517,405521,59,60,female
11545,665122,1,34,female
11574,445420,1,56,female
11596,406204,70,60,female
11598,775923,54,23,female
11609,570211,59,43,male
11637,510612,73,49,male
11638,545824,73,46,female
11662,720403,76,28,male
11676,435312,5,57,female
11683,800128,7,20,male
11685,655723,64,35,female
11686,486018,21,52,female
11687,450123,21,55,male
11701,490414,9,51,male
11709,610803,1,39,male
11710,675619,1,33,female
11713,515411,59,49,female
11714,450704,59,55,male
11732,575520,19,43,female
11754,661103,62,34,male
11755,455716,4,55,female
11768,715912,1,29,female
11794,706007,31,30,female
11795,770223,31,23,male
11804,441212,74,56,male
11851,700402,65,30,male
11855,571201,11,43,male
11857,520826,70,48,male
11860,255830,70,75,female
11866,370902,1,63,male
11867,346119,1,66,female
11873,636120,38,37,female
11874,690119,1,31,male
11875,675623,1,33,female
11886,415913,61,59,female
11906,441203,76,56,male
11907,456116,76,55,female
11911,391024,8,61,male
11943,610709,1,39,male
11947,640529,70,36,male
11976,396027,54,61,female
11977,440701,54,56,male
11978,711009,54,29,male
11979,776209,54,23,female
12003,760623,74,24,male
12050,430530,52,57,male
12051,365930,52,64,female
12079,725812,64,28,female
12092,770515,68,23,male
12095,390227,47,61,male
12102,685907,21,32,female
12133,645626,27,36,female
12144,801123,2,20,male
12145,825625,2,18,female
12163,540616,1,46,male
12181,610819,1,39,male
12220,716112,60,29,female
12221,710224,60,29,male
12303,745405,24,26,female
12308,781129,64,22,male
12324,780306,8,22,male
12325,641030,8,36,male
12328,445408,1,56,female
12344,405620,26,60,female
12358,430705,17,57,male
12359,356013,17,65,female
12376,590217,4,41,male
12378,465827,76,54,female
12382,551129,1,45,male
12383,635513,1,37,female
12396,705117,62,30,female
12397,730602,62,27,male
12416,730530,1,27,male
12417,745103,1,26,female
12432,650307,55,35,male
12464,591217,39,41,male
12468,690704,22,31,male
12485,655410,34,35,female
12490,800814,34,20,male
12547,636013,70,37,female
12561,660620,38,34,male
12568,565301,44,44,female
12577,505505,62,50,female
12586,470130,27,53,male
12599,560101,44,44,male
12616,655126,27,35,female
12625,581207,54,42,male
12643,625720,69,38,female
12662,530601,14,47,male
12695,790316,68,21,male
12726,455809,8,55,female
12729,680321,36,32,male
12730,645929,36,36,female
12738,606029,23,40,female
12739,580117,23,42,male
12750,405525,21,60,female
12754,600820,55,40,male
12755,596101,55,41,female
12756,495121,22,51,female
12802,690812,1,31,male
12810,641014,39,36,male
12840,390727,60,61,male
12843,530505,66,47,male
12844,461015,45,54,male
12850,550826,72,45,male
12851,575927,72,43,female
12859,765521,1,24,female
12890,585120,70,42,female
12908,410312,12,59,male
12943,701012,55,30,male
12986,735508,40,27,female
12991,470116,51,53,male
13044,760301,52,24,male
13051,650113,55,35,male
13071,560218,41,44,male
13089,795214,16,21,female
13090,805418,2,20,female
13095,500316,76,50,male
13098,786215,1,22,female
13102,490415,8,51,male
13113,761125,11,24,male
13123,785217,56,22,female
13134,626103,1,38,female
13151,581222,73,42,male
13171,505626,19,50,female
13172,381019,36,62,male
13190,561128,71,44,male
13201,370517,31,63,male
13231,590701,1,41,male
13246,425113,46,58,female
13260,775527,72,23,female
13261,440801,75,56,male
13262,385209,75,62,female
13276,770120,76,23,male
13285,351225,34,65,male
13290,410623,16,59,male
13291,406113,16,60,female
13346,560415,50,44,male
13380,420918,65,58,male
13404,660925,48,34,male
13405,580813,32,42,male
13406,785418,42,22,female
13412,540320,1,46,male
13417,516117,25,49,female
13447,705505,13,30,female
13448,680708,13,32,male
13451,556118,44,45,female
13468,601031,25,40,male
13469,556208,25,45,female
13480,530601,16,47,male
13490,695525,18,31,female
13539,780907,63,22,male
13548,760318,1,24,male
13556,580719,32,42,male
13576,740707,72,26,male
13588,740129,46,26,male
13590,770803,59,23,male
13603,410728,46,59,male
13608,635515,37,37,female
13620,700726,16,30,male
13640,555609,28,45,female
13657,635512,59,37,female
13658,570423,59,43,male
13673,710220,39,29,male
13687,590523,75,41,male
13690,630516,70,37,male
13694,765120,1,24,female
13750,806113,12,20,female
13751,790720,12,21,male
13803,471114,1,53,male
13820,485731,33,52,female
13845,730216,15,27,male
13852,720126,5,28,male
13886,545412,44,46,female
13912,751120,50,25,male
13915,741123,77,26,male
13921,706220,62,30,female
13923,795222,7,21,female
13924,525909,54,48,female
13931,420101,8,58,male
13955,456030,1,55,female
13956,430406,1,57,male
13968,680413,61,32,male
13971,626019,67,38,female
13998,535812,74,47,female
